Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"LaVine, Zach",SG,59.5,"$7,500",chi,gsw,away, 90-104,36:12,   36pt 5rb 5as 2st 2bl 2to 4trey 13-24fg 6-6ft,36,5,5,2,2,2,4
"Holiday, Jrue",SG,56.2,"$8,300",nor,lal,home, 110-114,40:28,   29pt 6rb 12as 3st 7to 4trey 12-23fg 1-1ft,29,6,12,3,0,7,4
"Morant, Ja",PG,55.5,"$8,000",mem,lac,home, 119-121,33:46,   20pt 5rb 11as 4st 1bl 2to 1trey 7-16fg 5-5ft,20,5,11,4,1,2,1
"Walker, Kemba",PG,53.2,"$7,500",bos,bkn,home, 121-110,31:14,   39pt 6rb 4as 1st 2to 6trey 13-24fg 7-7ft,39,6,4,1,0,2,6
"Harden, James",SG,52.7,"$11,600",hou,mia,home, 117-108,35:15,   34pt 6rb 5as 1st 1bl 2to 7trey 9-22fg 9-10ft,34,6,5,1,1,2,7
"Beal, Bradley",SG,51.4,"$9,500",was,pho,away, 140-132,39:42,   35pt 2rb 6as 1st 1bl 1to 4trey 11-18fg 9-10ft,35,2,6,1,1,1,4
"Williams, Louis",SG,46.7,"$7,700",lac,mem,away, 121-119,32:22,   24pt 1rb 13as 2st 4to 3trey 6-18fg 9-13ft,24,1,13,2,0,4,3
"Graham, Devonte'",SG,45.9,"$7,200",cha,det,home, 102-101,37:04,   16pt 7rb 15as 1to 3trey 6-15fg 1-1ft,16,7,15,0,0,1,3
"Westbrook, Russell",PG,45.3,"$8,600",hou,mia,home, 117-108,36:27,   27pt 9rb 7as 2st 9to 11-21fg 5-6ft,27,9,7,2,0,9,0
"Booker, Devin",SG,44.4,"$8,400",pho,was,home, 132-140,38:05,   27pt 2rb 8as 1st 1bl 3to 2trey 10-20fg 5-5ft,27,2,8,1,1,3,2
"Young, Trae",PG,44.3,"$9,600",atl,mil,away, 102-111,35:06,   29pt 4rb 7as 1st 3to 3trey 12-24fg 2-2ft,29,4,7,1,0,3,3
"DeRozan, DeMar",SG,43.9,"$8,000",sas,min,home, 101-113,34:15,   20pt 7rb 5as 2st 1bl 1to 8-16fg 4-7ft,20,7,5,2,1,1,0
"Wiggins, Andrew",SG,43.6,"$8,300",min,sas,away, 113-101,35:49,   26pt 8rb 2as 2bl 1to 3trey 7-16fg 9-14ft,26,8,2,0,2,1,3
"Smith, Ishmael",PG,43.3,"$4,400",was,pho,away, 140-132,25:38,   21pt 4rb 7as 3st 2to 2trey 8-11fg 3-3ft,21,4,7,3,0,2,2
"Lillard, Damian",PG,42.5,"$9,200",por,okc,home, 136-119,29:38,   27pt 5rb 5as 1st 1to 5trey 7-15fg 8-8ft,27,5,5,1,0,1,5
