Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Harden, James",SG,60.3,"$12,000",hou,nor,away, 122-116,38:16,   39pt 4rb 9as 2st 1bl 6to 3trey 13-25fg 10-14ft,39,4,9,2,1,6,3
"Doncic, Luka",PG,53.7,"$10,700",dal,bos,away, 106-116,33:47,   34pt 6rb 9as 1to 3trey 11-21fg 9-10ft,34,6,9,0,0,1,3
"Wiggins, Andrew",SG,51.7,"$8,000",min,det,away, 120-114,35:57,   33pt 6rb 5as 1st 1bl 2to 3trey 12-20fg 6-8ft,33,6,5,1,1,2,3
"Russell, D'Angelo",SG,47.4,"$8,900",gsw,uta,home, 108-122,32:20,   33pt 2rb 8as 1st 3to 5trey 13-25fg 2-5ft,33,2,8,1,0,3,5
"Holiday, Jrue",SG,45.3,"$8,300",nor,hou,home, 116-122,38:20,   18pt 9rb 11as 1st 1bl 6to 6-21fg 6-8ft,18,9,11,1,1,6,0
"Westbrook, Russell",PG,44,"$9,900",hou,nor,away, 122-116,35:22,   26pt 5rb 4as 4st 6to 1trey 11-21fg 3-4ft,26,5,4,4,0,6,1
"Walker, Kemba",PG,42.5,"$9,000",bos,dal,home, 116-106,33:07,   29pt 5rb 5as 1bl 3to 8trey 9-17fg 3-4ft,29,5,5,0,1,3,8
"Brown, Jaylen",SG,41.7,"$6,400",bos,dal,home, 116-106,38:09,   25pt 11rb 3as 1to 2trey 9-16fg 5-7ft,25,11,3,0,0,1,2
"Mitchell, Donovan",SG,39.6,"$8,200",uta,gsw,away, 122-108,33:01,   23pt 8rb 6as 2to 5trey 7-17fg 4-4ft,23,8,6,0,0,2,5
"VanVleet, Fred",SG,34.4,"$6,900",tor,lac,away, 88-98,45:26,   14pt 2rb 8as 3st 3to 1trey 6-20fg 1-2ft,14,2,8,3,0,3,1
"Conley, Mike",PG,33.7,"$6,800",uta,gsw,away, 122-108,31:13,   22pt 1rb 7as 5trey 6-11fg 5-5ft,22,1,7,0,0,0,5
"Brooks, Dillon",SG,32.9,"$4,900",mem,sas,away, 113-109,35:26,   21pt 2rb 3as 2st 1to 1trey 8-17fg 4-6ft,21,2,3,2,0,1,1
"Williams, Louis",SG,32.8,"$7,500",lac,tor,home, 98-88,35:46,   21pt 4rb 4as 1st 2to 2trey 7-15fg 5-6ft,21,4,4,1,0,2,2
"Hart, Josh",SG,32.8,"$5,400",nor,hou,home, 116-122,29:57,   19pt 4rb 4as 2st 3to 4trey 5-8fg 5-8ft,19,4,4,2,0,3,4
"DeRozan, DeMar",SG,28.9,"$7,900",sas,mem,home, 109-113,34:31,   12pt 7rb 7as 2to 6-15fg 0-1ft,12,7,7,0,0,2,0
"Smart, Marcus",SG,28.2,"$5,400",bos,dal,home, 116-106,36:33,   17pt 1rb 6as 1bl 2to 4trey 6-9fg 1-1ft,17,1,6,0,1,2,4
"White, Derrick",PG,28.1,"$4,400",sas,mem,home, 109-113,28:44,   15pt 3rb 5as 1bl 1to 2trey 5-13fg 3-3ft,15,3,5,0,1,1,2
"Redick, J.J.",SG,27.5,"$4,500",nor,hou,home, 116-122,36:57,   24pt 3as 1to 7trey 7-16fg 3-3ft,24,0,3,0,0,1,7
"Brunson, Jalen",PG,26.4,"$4,100",dal,bos,away, 106-116,27:10,   12pt 7rb 2as 1st 1trey 4-7fg 3-4ft,12,7,2,1,0,0,1
"Rose, Derrick",PG,26.1,"$5,800",det,min,home, 114-120,19:54,   6pt 3rb 5as 2st 1bl 3-13fg,6,3,5,2,1,0,0
"Graham, Treveon",SG,24.7,"$3,900",min,det,away, 120-114,24:05,   13pt 6rb 3as 1trey 6-11fg,13,6,3,0,0,0,1
"Beverley, Patrick",PG,24.4,"$5,300",lac,tor,home, 98-88,23:46,   6pt 12rb 2as 1st 2to 2-6fg 2-4ft,6,12,2,1,0,2,0
"Galloway, Langston",SG,24.2,"$4,100",det,min,home, 114-120,24:53,   18pt 1rb 2as 1bl 1to 4trey 7-11fg 0-1ft,18,1,2,0,1,1,4
"Powell, Norman",SG,23.8,"$4,300",tor,lac,away, 88-98,37:13,   15pt 4rb 2as 1bl 2to 1trey 5-12fg 4-5ft,15,4,2,0,1,2,1
"Wright, Delon",SG,22.8,"$4,600",dal,bos,away, 106-116,21:11,   9pt 4rb 2as 1st 1bl 3-5fg 3-4ft,9,4,2,1,1,0,0
"Snell, Tony",SG,22.7,"$3,900",det,min,home, 114-120,30:59,   16pt 1rb 3as 1st 2to 4trey 5-7fg 2-2ft,16,1,3,1,0,2,4
"Poole, Jordan",SG,19.2,"$4,400",gsw,uta,home, 108-122,32:16,   11pt 6rb 2as 2to 1trey 5-11fg 0-1ft,11,6,2,0,0,2,1
"Murray, Dejounte",PG,19.2,"$6,700",sas,mem,home, 109-113,19:16,   4pt 6rb 4as 1st 1bl 4to 1-3fg 2-3ft,4,6,4,1,1,4,0
"Morant, Ja",PG,18.3,"$7,600",mem,sas,away, 113-109,24:42,   9pt 4rb 3as 1trey 2-12fg 4-6ft,9,4,3,0,0,0,1
"Wanamaker, Brad",PG,17.8,"$3,800",bos,dal,home, 116-106,21:04,   10pt 4rb 2as 4-7fg 2-2ft,10,4,2,0,0,0,0
"Green, Javonte",SG,17.4,"$3,500",bos,dal,home, 116-106,13:25,   9pt 2rb 2st 1trey 4-8fg 0-1ft,9,2,0,2,0,0,1
"Jones, Tyus",PG,17.2,"$4,500",mem,sas,away, 113-109,23:04,   8pt 1rb 6as 1to 3-10fg 2-2ft,8,1,6,0,0,1,0
"Forbes, Bryn",SG,15.7,"$4,200",sas,mem,home, 109-113,27:52,   14pt 1rb 1as 1to 4trey 5-12fg,14,1,1,0,0,1,4
"Mudiay, Emmanuel",PG,15.3,"$3,700",uta,gsw,away, 122-108,14:56,   11pt 4rb 1as 2to 1trey 4-5fg 2-2ft,11,4,1,0,0,2,1
"Davis, Terence",SG,15.2,"$3,500",tor,lac,away, 88-98,16:45,   5pt 1rb 2as 1st 1bl 1trey 2-4fg,5,1,2,1,1,0,1
"Anderson, Kyle",SG,13.6,"$4,000",mem,sas,away, 113-109,17:51,   3pt 3rb 2as 2bl 2to 0-2fg 3-4ft,3,3,2,0,2,2,0
"Belinelli, Marco",SG,13,"$3,500",sas,mem,home, 109-113,16:15,   7pt 2as 1st 2trey 2-7fg 1-1ft,7,0,2,1,0,0,2
"McLemore, Ben",SG,12.7,"$3,500",hou,nor,away, 122-116,18:33,   4pt 1rb 1as 1st 1bl 1trey 1-4fg 1-2ft,4,1,1,1,1,0,1
"Bowman, Ky",PG,12.6,"$4,100",gsw,uta,home, 108-122,15:40,   7pt 3rb 1st 1to 1trey 3-5fg,7,3,0,1,0,1,1
"Mills, Patty",PG,12.4,"$4,200",sas,mem,home, 109-113,20:08,   9pt 2rb 2as 2to 4-7fg 1-2ft,9,2,2,0,0,2,0
"McLaughlin, Jordan",PG,11.6,"$3,500",min,det,away, 120-114,11:57,   3pt 3rb 4as 1to 1-4fg 1-1ft,3,3,4,0,0,1,0
"Guduric, Marko",SG,11,"$3,900",mem,sas,away, 113-109,12:05,   5pt 4as 1trey 2-3fg,5,0,4,0,0,0,1
"Rivers, Austin",PG,9.4,"$3,600",hou,nor,away, 122-116,20:39,   8pt 2rb 1to 1trey 3-6fg 1-1ft,8,2,0,0,0,1,1
"Frazier, Tim",PG,9.2,"$3,500",det,min,home, 114-120,10:12,   0pt 1rb 4as 1st 1to 0-3fg,0,1,4,1,0,1,0
"Shamet, Landry",PG,9.2,"$3,600",lac,tor,home, 98-88,18:09,   6pt 1rb 2as 1to 2trey 2-5fg,6,1,2,0,0,1,2
"Thomas, Matt",SG,8.2,"$3,500",tor,lac,away, 88-98,11:22,   8pt 1rb 1to 2trey 3-3fg,8,1,0,0,0,1,2
"Lee, Damion",SG,7,"$4,000",gsw,uta,home, 108-122,21:58,   8pt 1to 4-11fg,8,0,0,0,0,1,0
"McGruder, Rodney",SG,6.5,"$3,500",lac,tor,home, 98-88,6:45,   2pt 1as 1st 1-2fg,2,0,1,1,0,0,0
"Jackson, Frank",PG,5.9,"$3,700",nor,hou,home, 116-122,13:24,   2pt 2rb 1as 1-8fg,2,2,1,0,0,0,0
"Edwards, Carsen",PG,3.9,"$3,500",bos,dal,home, 116-106,5:08,   0pt 2rb 1as 0-1fg,0,2,1,0,0,0,0
"Curry, Seth",PG,3.7,"$3,600",dal,bos,away, 106-116,21:28,   2pt 1rb 1as 1to 1-6fg,2,1,1,0,0,1,0
"Alexander-Walker, Nickeil",SG,3,"$3,500",nor,hou,home, 116-122,11:18,   2pt 1st 2to 1-4fg,2,0,0,1,0,2,0
"Brown, Bruce",SG,1,"$5,700",det,min,home, 114-120,13:30,   3pt 2to 1-2fg 1-2ft,3,0,0,0,0,2,0
"Williams-Goss, Nigel",PG,0,"$3,500",uta,gsw,away, 122-108,1:51,   0pt 0-1fg,0,0,0,0,0,0,0
"Evans III, Jacob",SG,0,"$3,500",gsw,uta,home, 108-122,DNP,   ,0,0,0,0,0,0,0
"Clemons, Chris",PG,0,"$3,500",hou,nor,away, 122-116,DNP,   ,0,0,0,0,0,0,0
"Lee, Courtney",SG,0,"$3,500",dal,bos,away, 106-116,DNP,   ,0,0,0,0,0,0,0
"Allen, Grayson",SG,0,"$3,600",mem,sas,away, 113-109,DNP,   ,0,0,0,0,0,0,0
"Bone, Jordan",PG,0,"$3,500",det,min,home, 114-120,DNP,   ,0,0,0,0,0,0,0
"Robinson, Jerome",PG,0,"$3,500",lac,tor,home, 98-88,DNP,   ,0,0,0,0,0,0,0
"Walker, Lonnie",SG,0,"$3,500",sas,mem,home, 109-113,DNP,   ,0,0,0,0,0,0,0
