Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Doncic, Luka",PG,70.5,"$11,200",dal,nyk,away, 103-106,35:32,   33pt 10rb 11as 3st 1bl 3to 3trey 10-23fg 10-13ft,33,10,11,3,1,3,3
"Holiday, Jrue",SG,65.3,"$8,500",nor,lac,home, 132-127,36:31,   36pt 4rb 7as 6st 1bl 7to 5trey 13-24fg 5-7ft,36,4,7,6,1,7,5
"Williams, Louis",SG,50.9,"$7,000",lac,nor,away, 127-132,36:41,   31pt 2rb 9as 2st 2to 1trey 11-20fg 8-10ft,31,2,9,2,0,2,1
"Bledsoe, Eric",PG,48.8,"$7,400",mil,chi,home, 124-115,31:34,   31pt 4rb 8as 2st 5to 12-14fg 7-8ft,31,4,8,2,0,5,0
"LaVine, Zach",SG,46.1,"$7,200",chi,mil,away, 115-124,32:48,   25pt 3rb 7as 3st 1bl 5to 4trey 8-20fg 5-5ft,25,3,7,3,1,5,4
"Young, Trae",PG,42.7,"$10,100",atl,pho,away, 112-128,35:47,   21pt 1rb 13as 2st 5to 1trey 7-18fg 6-7ft,21,1,13,2,0,5,1
"White, Coby",PG,42.5,"$4,800",chi,mil,away, 115-124,34:42,   26pt 5rb 3as 3st 3to 6trey 9-23fg 2-2ft,26,5,3,3,0,3,6
"Irving, Kyrie",PG,40.7,"$9,800",bkn,den,away, 93-101,34:43,   17pt 6rb 9as 1st 1trey 8-20fg,17,6,9,1,0,0,1
"Booker, Devin",SG,35.9,"$9,200",pho,atl,home, 128-112,32:04,   27pt 2rb 7as 1st 7to 3trey 8-16fg 8-8ft,27,2,7,1,0,7,3
"Jackson, Frank",PG,32,"$3,500",nor,lac,home, 132-127,22:35,   23pt 5rb 2as 4trey 9-14fg 1-2ft,23,5,2,0,0,0,4
"Smith Jr., Dennis",PG,30.2,"$3,600",nyk,dal,home, 106-103,29:59,   13pt 6rb 8as 2to 2trey 5-12fg 1-2ft,13,6,8,0,0,2,2
"Harris, Gary",SG,29.4,"$5,300",den,bkn,home, 101-93,35:22,   10pt 7rb 2as 2st 1bl 1to 2trey 4-7fg,10,7,2,2,1,1,2
"Satoransky, Tomas",PG,27.3,"$4,700",chi,mil,away, 115-124,27:25,   10pt 4rb 5as 3st 4to 2trey 4-8fg,10,4,5,3,0,4,2
"Dinwiddie, Spencer",SG,27.2,"$5,500",bkn,den,away, 93-101,34:41,   17pt 1rb 4as 1st 1trey 6-18fg 4-5ft,17,1,4,1,0,0,1
"Morris, Monte",PG,27.1,"$3,800",den,bkn,home, 101-93,19:20,   10pt 3rb 7as 1st 1trey 4-11fg 1-2ft,10,3,7,1,0,0,1
"McGruder, Rodney",SG,26.6,"$3,500",lac,nor,away, 127-132,36:01,   20pt 3rb 2as 5trey 6-10fg 3-6ft,20,3,2,0,0,0,5
"Redick, J.J.",SG,25.1,"$5,000",nor,lac,home, 132-127,34:16,   19pt 3rb 3as 2to 3trey 5-13fg 6-7ft,19,3,3,0,0,2,3
"Dotson, Damyean",SG,22.9,"$3,500",nyk,dal,home, 106-103,23:09,   7pt 2rb 3as 3st 1trey 3-8fg,7,2,3,3,0,0,1
"Bembry, DeAndre",SG,22.2,"$4,400",atl,pho,away, 112-128,19:23,   0pt 6rb 4as 1st 2bl 0-2fg,0,6,4,1,2,0,0
"Rubio, Ricky",PG,21,"$7,700",pho,atl,home, 128-112,30:08,   6pt 5rb 8as 3to 2-9fg 2-2ft,6,5,8,0,0,3,0
"Dunn, Kris",PG,20.6,"$4,600",chi,mil,away, 115-124,21:42,   5pt 3rb 2as 3st 1trey 2-6fg,5,3,2,3,0,0,1
"Matthews, Wes",SG,18.8,"$3,500",mil,chi,home, 124-115,26:35,   15pt 4rb 1to 1trey 2-6fg 10-13ft,15,4,0,0,0,1,1
