Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Westbrook, Russell",PG,56.2,"$12,000",okc,lal,away, 107-100,35:59,   14pt 16rb 10as 2st 2bl 4to 1trey 3-20fg 7-10ft,14,16,10,2,2,4,1
"Russell, D'Angelo",SG,55.5,"$7,000",bkn,nor,home, 126-121,34:46,   22pt 5rb 13as 2st 1bl 1to 2trey 9-21fg 2-2ft,22,5,13,2,1,1,2
"Booker, Devin",SG,48.4,"$8,600",pho,phi,home, 127-132,35:21,   37pt 2rb 8as 3to 2trey 10-22fg 15-17ft,37,2,8,0,0,3,2
"Rozier, Terry",PG,43.1,"$4,300",bos,min,home, 115-102,32:28,   16pt 3rb 5as 5st 1bl 2to 2trey 6-10fg 2-2ft,16,3,5,5,1,2,2
"Satoransky, Tomas",PG,42.7,"$6,200",was,atl,home, 114-98,36:38,   14pt 11rb 7as 2st 1to 1trey 5-10fg 3-6ft,14,11,7,2,0,1,1
"Redick, J.J.",SG,41.8,"$5,200",phi,pho,away, 132-127,36:48,   27pt 4rb 4as 2st 2to 5trey 7-12fg 8-10ft,27,4,4,2,0,2,5
"Beal, Bradley",SG,40.8,"$9,800",was,atl,home, 114-98,36:06,   24pt 4rb 6as 2st 3to 3trey 9-20fg 3-3ft,24,4,6,2,0,3,3
"Simmons, Ben",PG,40.6,"$9,500",phi,pho,away, 132-127,40:18,   29pt 3rb 6as 1bl 4to 7-11fg 15-23ft,29,3,6,0,1,4,0
"Hart, Josh",SG,39,"$6,500",lal,okc,home, 100-107,37:43,   13pt 15rb 2as 1st 1bl 1to 1trey 5-16fg 2-4ft,13,15,2,1,1,1,1
"Jackson, Reggie",PG,36.9,"$5,400",det,mem,away, 101-94,31:28,   16pt 7rb 5as 1st 2bl 4to 4trey 6-11fg,16,7,5,1,2,4,4
"Wiggins, Andrew",SG,36.9,"$6,400",min,bos,away, 102-115,43:08,   31pt 2rb 3as 1to 2trey 10-18fg 9-12ft,31,2,3,0,0,1,2
"Jones, Tyus",PG,36.7,"$6,300",min,bos,away, 102-115,40:04,   14pt 1rb 9as 4st 4to 7-14fg,14,1,9,4,0,4,0
"Caldwell-Pope, Kentavious",SG,36.6,"$3,800",lal,okc,home, 100-107,34:08,   25pt 3rb 2as 2st 1to 5trey 6-14fg 8-10ft,25,3,2,2,0,1,5
"Smith Jr., Dennis",PG,35.5,"$5,100",dal,cha,away, 122-84,22:17,   18pt 7as 3st 2to 3trey 6-10fg 3-4ft,18,0,7,3,0,2,3
"Doncic, Luka",SG,34,"$7,800",dal,cha,away, 122-84,26:18,   18pt 10rb 4as 2to 3trey 7-16fg 1-2ft,18,10,4,0,0,2,3
"Payton, Elfrid",PG,33.9,"$5,600",nor,bkn,away, 121-126,33:34,   25pt 2rb 7as 4to 2trey 10-15fg 3-4ft,25,2,7,0,0,4,2
"Johnson, Tyler",PG,32.8,"$4,700",mia,cle,away, 117-92,26:13,   16pt 4rb 4as 3st 3to 1trey 6-10fg 3-4ft,16,4,4,3,0,3,1
