Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Walker, Kemba",PG,60.5,"$9,300",cha,lac,home, 115-117,38:46,   32pt 5rb 9as 3st 5trey 11-23fg 5-5ft,32,5,9,3,0,0,5,11,23,5,5
"Westbrook, Russell",PG,57,"$12,000",okc,orl,home, 132-122,35:47,   16pt 15rb 16as 1st 1bl 7to 5-14fg 6-10ft,16,15,16,1,1,7,0,5,14,6,10
"Conley, Mike",PG,49.1,"$9,000",mem,min,home, 108-106,33:35,   25pt 3rb 9as 3st 2to 6trey 8-22fg 3-4ft,25,3,9,3,0,2,6,8,22,3,4
"Williams, Louis",SG,45.6,"$7,700",lac,cha,away, 117-115,31:52,   31pt 3rb 6as 1bl 1to 5trey 10-23fg 6-6ft,31,3,6,0,1,1,5,10,23,6,6
"McCollum, C.J.",SG,43,"$7,500",por,mia,home, 108-118,39:32,   33pt 5rb 2as 1st 2to 7trey 13-25fg,33,5,2,1,0,2,7,13,25,0,0
"Ross, Terrence",SG,42.5,"$5,000",orl,okc,away, 122-132,26:15,   26pt 5rb 1as 3st 5trey 8-18fg 5-5ft,26,5,1,3,0,0,5,8,18,5,5
"Fournier, Evan",SG,42.5,"$5,600",orl,okc,away, 122-132,34:34,   25pt 5rb 5as 2st 2to 4trey 8-16fg 5-6ft,25,5,5,2,0,2,4,8,16,5,6
"Simmons, Ben",PG,40.4,"$9,700",phi,tor,home, 107-119,44:12,   20pt 7rb 6as 3st 6to 8-15fg 4-5ft,20,7,6,3,0,6,0,8,15,4,5
"Sexton, Collin",PG,40.3,"$4,400",cle,bos,home, 96-103,41:47,   27pt 4rb 3as 2st 2to 3trey 11-24fg 2-2ft,27,4,3,2,0,2,3,11,24,2,2
"Holiday, Justin",SG,39.8,"$4,500",mem,min,home, 108-106,39:07,   17pt 9rb 2as 2st 1bl 1trey 6-13fg 4-5ft,17,9,2,2,1,0,1,6,13,4,5
"Wade, Dwyane",SG,39.3,"$5,500",mia,por,away, 118-108,28:50,   22pt 9rb 3as 1bl 1to 9-17fg 4-4ft,22,9,3,0,1,1,0,9,17,4,4
"Lamb, Jeremy",SG,37.3,"$5,500",cha,lac,home, 115-117,26:59,   22pt 4rb 1as 3st 1trey 9-17fg 3-3ft,22,4,1,3,0,0,1,9,17,3,3
"Smith Jr., Dennis",PG,36,"$6,800",nyk,det,home, 92-105,39:46,   25pt 5rb 6as 4to 2trey 11-25fg 1-2ft,25,5,6,0,0,4,2,11,25,1,2
"Bullock, Reggie",SG,35.4,"$4,700",det,nyk,away, 105-92,35:44,   19pt 7rb 2as 2st 1to 5trey 7-14fg,19,7,2,2,0,1,5,7,14,0,0
"Jackson, Reggie",PG,33.9,"$7,000",det,nyk,away, 105-92,33:22,   19pt 2rb 7as 1st 1to 2trey 5-14fg 7-7ft,19,2,7,1,0,1,2,5,14,7,7
"Lowry, Kyle",PG,33.2,"$8,100",tor,phi,away, 119-107,35:07,   20pt 1rb 6as 2st 3to 5trey 7-16fg 1-2ft,20,1,6,2,0,3,5,7,16,1,2
