Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Doncic, Luka",SG,49,"$9,500",dal,lac,away, 112-121,32:40,   28pt 10rb 10as 1bl 9to 4trey 7-12fg 10-12ft,28,10,10,0,1,9,4,7,12,10,12
"Williams, Louis",SG,48.6,"$7,800",lac,dal,home, 121-112,33:40,   21pt 3rb 10as 3st 2trey 7-23fg 5-6ft,21,3,10,3,0,0,2,7,23,5,6
"Holiday, Jrue",SG,47.5,"$9,100",nor,phi,home, 110-111,34:19,   22pt 5rb 7as 3st 1bl 3to 2trey 7-16fg 6-7ft,22,5,7,3,1,3,2,7,16,6,7
"Lamb, Jeremy",SG,46.5,"$5,300",cha,gsw,home, 110-121,31:13,   16pt 5rb 7as 4st 1bl 1to 5-13fg 6-8ft,16,5,7,4,1,1,0,5,13,6,8
"McCollum, C.J.",SG,46.4,"$7,000",por,cle,away, 123-110,35:54,   35pt 7rb 2as 1st 3to 7trey 12-18fg 4-6ft,35,7,2,1,0,3,7,12,18,4,6
"Russell, D'Angelo",SG,46.4,"$9,100",bkn,sas,home, 101-85,35:32,   23pt 7rb 8as 1st 1bl 3to 5trey 9-19fg,23,7,8,1,1,3,5,9,19,0,0
"Young, Trae",PG,45.2,"$8,200",atl,hou,away, 111-119,40:41,   36pt 1rb 8as 4to 8trey 12-23fg 4-4ft,36,1,8,0,0,4,8,12,23,4,4
"Beverley, Patrick",PG,43.1,"$5,500",lac,dal,home, 121-112,38:55,   17pt 8rb 9as 1st 5trey 5-13fg 2-4ft,17,8,9,1,0,0,5,5,13,2,4
"Paul, Chris",PG,41.2,"$8,400",hou,atl,home, 119-111,35:15,   20pt 6rb 8as 1st 1to 3trey 5-10fg 7-7ft,20,6,8,1,0,1,3,5,10,7,7
"Conley, Mike",PG,40.9,"$7,600",mem,lal,home, 110-105,32:17,   30pt 2rb 5as 1st 2to 3trey 10-17fg 7-8ft,30,2,5,1,0,2,3,10,17,7,8
"Lillard, Damian",PG,39.8,"$10,100",por,cle,away, 123-110,37:20,   21pt 4rb 8as 2bl 4to 3trey 6-13fg 6-6ft,21,4,8,0,2,4,3,6,13,6,6
"Jones, Tyus",PG,39.2,"$4,500",min,sac,home, 112-105,31:22,   16pt 1rb 8as 3st 1bl 2to 1trey 6-10fg 3-4ft,16,1,8,3,1,2,1,6,10,3,4
"Curry, Stephen",PG,39,"$9,600",gsw,cha,away, 121-110,35:03,   16pt 5rb 6as 4st 4to 4trey 5-18fg 2-3ft,16,5,6,4,0,4,4,5,18,2,3
"LaVine, Zach",SG,38.1,"$8,000",chi,mil,home, 106-117,36:29,   11pt 8rb 9as 2bl 2to 2trey 4-13fg 1-3ft,11,8,9,0,2,2,2,4,13,1,3
"Harden, James",SG,37,"$12,500",hou,atl,home, 119-111,35:35,   28pt 5rb 4as 1st 6to 7-21fg 14-16ft,28,5,4,1,0,6,0,7,21,14,16
"Payton, Elfrid",PG,36.8,"$5,700",nor,phi,home, 110-111,30:17,   10pt 4rb 14as 1st 2to 5-13fg,10,4,14,1,0,2,0,5,13,0,0
"Butler, Jimmy",SG,35.9,"$8,600",phi,nor,away, 111-110,34:59,   11pt 7rb 7as 2st 1bl 3to 5-16fg 1-2ft,11,7,7,2,1,3,0,5,16,1,2
"Wade, Dwyane",SG,35.1,"$6,000",mia,pho,home, 121-124,30:00,   13pt 3rb 5as 3st 2bl 4to 5-14fg 3-5ft,13,3,5,3,2,4,0,5,14,3,5
"Collison, Darren",PG,35.1,"$6,300",ind,det,away, 109-113,29:50,   21pt 3rb 5as 2st 3to 3trey 7-13fg 4-4ft,21,3,5,2,0,3,3,7,13,4,4
"LeVert, Caris",SG,34.5,"$5,700",bkn,sas,home, 101-85,26:40,   15pt 5rb 7as 1bl 2trey 5-14fg 3-3ft,15,5,7,0,1,0,2,5,14,3,3
"Simmons, Ben",PG,34.4,"$9,000",phi,nor,away, 111-110,34:05,   14pt 12rb 2as 1st 1bl 3to 7-16fg,14,12,2,1,1,3,0,7,16,0,0
"Booker, Devin",SG,34.3,"$8,700",pho,mia,away, 124-121,32:49,   20pt 4rb 9as 4to 3trey 6-16fg 5-5ft,20,4,9,0,0,4,3,6,16,5,5
"Fox, De'Aaron",PG,34.1,"$7,800",sac,min,away, 105-112,32:57,   23pt 3rb 5as 1st 3to 2trey 8-24fg 5-7ft,23,3,5,1,0,3,2,8,24,5,7
"Thompson, Klay",SG,33.9,"$7,300",gsw,cha,away, 121-110,37:14,   26pt 2rb 5as 2to 3trey 11-19fg 1-2ft,26,2,5,0,0,2,3,11,19,1,2
"DeRozan, DeMar",SG,32,"$8,400",sas,bkn,away, 85-101,33:57,   23pt 5rb 2as 1st 3to 9-14fg 5-5ft,23,5,2,1,0,3,0,9,14,5,5
"Kennard, Luke",SG,31.8,"$5,100",det,ind,home, 113-109,23:36,   19pt 4rb 2as 1st 1bl 1to 5trey 7-10fg,19,4,2,1,1,1,5,7,10,0,0
"Hield, Buddy",SG,31.6,"$7,000",sac,min,away, 105-112,28:44,   18pt 8rb 3st 5to 3trey 7-16fg 1-2ft,18,8,0,3,0,5,3,7,16,1,2
"Brogdon, Malcolm",SG,30.9,"$6,200",mil,chi,away, 117-106,24:52,   22pt 2rb 5as 1to 4trey 7-15fg 4-4ft,22,2,5,0,0,1,4,7,15,4,4
"Walker, Kemba",PG,30.6,"$9,200",cha,gsw,home, 110-121,40:43,   23pt 3rb 6as 5to 3trey 9-24fg 2-2ft,23,3,6,0,0,5,3,9,24,2,2
