Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Beal, Bradley",SG,62.2,"$9,600",was,det,away, 112-121,41:11,   32pt 6rb 10as 2st 1bl 1to 2trey 9-19fg 12-12ft,32,6,10,2,1,1,2,9,19,12,12
"Harden, James",SG,61.1,"$13,300",hou,dal,home, 120-104,35:33,   31pt 8rb 7as 5st 5to 6trey 9-23fg 7-7ft,31,8,7,5,0,5,6,9,23,7,7
"Westbrook, Russell",PG,57.3,"$12,100",okc,por,home, 120-111,36:53,   21pt 14rb 11as 1st 2bl 6to 1trey 5-19fg 10-13ft,21,14,11,1,2,6,1,5,19,10,13
"Russell, D'Angelo",SG,56.4,"$8,600",bkn,tor,away, 125-127,33:47,   28pt 7rb 14as 1st 4to 2trey 10-22fg 6-8ft,28,7,14,1,0,4,2,10,22,6,8
"Lillard, Damian",PG,53.4,"$10,200",por,okc,away, 111-120,36:49,   31pt 7rb 6as 2st 1bl 4to 3trey 9-22fg 10-11ft,31,7,6,2,1,4,3,9,22,10,11
"Walker, Kemba",PG,52.3,"$10,000",cha,ind,away, 90-99,38:36,   34pt 9rb 3as 2st 3to 4trey 10-23fg 10-12ft,34,9,3,2,0,3,4,10,23,10,12
"Williams, Louis",SG,48.2,"$7,900",lac,min,away, 120-130,33:59,   45pt 1rb 4as 1st 7to 3trey 13-25fg 16-16ft,45,1,4,1,0,7,3,13,25,16,16
"LaVine, Zach",SG,47.5,"$7,800",chi,mil,home, 99-112,35:59,   27pt 5rb 7as 1st 1bl 2to 4trey 9-19fg 5-5ft,27,5,7,1,1,2,4,9,19,5,5
"Paul, Chris",PG,41.9,"$7,800",hou,dal,home, 120-104,29:15,   17pt 2rb 11as 2st 5trey 5-12fg 2-2ft,17,2,11,2,0,0,5,5,12,2,2
"Teague, Jeff",PG,40.8,"$5,600",min,lac,home, 130-120,34:55,   19pt 4rb 10as 1st 1to 1trey 6-15fg 6-7ft,19,4,10,1,0,1,1,6,15,6,7
"Doncic, Luka",SG,40,"$9,800",dal,hou,away, 104-120,36:12,   21pt 10rb 8as 5to 2trey 7-17fg 5-9ft,21,10,8,0,0,5,2,7,17,5,9
"Allen, Kadeem",PG,39.6,"$3,500",nyk,cle,away, 104-107,32:13,   25pt 3rb 6as 1st 1to 1trey 10-16fg 4-5ft,25,3,6,1,0,1,1,10,16,4,5
"Rose, Derrick",PG,37.2,"$5,400",min,lac,home, 130-120,24:35,   22pt 1rb 6as 1st 1bl 1to 9-18fg 4-5ft,22,1,6,1,1,1,0,9,18,4,5
"Morris, Monte",SG,34.1,"$6,000",den,mia,home, 103-87,27:55,   17pt 3rb 7as 1st 2trey 7-11fg 1-1ft,17,3,7,1,0,0,2,7,11,1,1
"Middleton, Khris",SG,33.8,"$6,500",mil,chi,away, 112-99,32:50,   16pt 4rb 4as 3st 2to 1trey 6-13fg 3-3ft,16,4,4,3,0,2,1,6,13,3,3
"Smith Jr., Dennis",PG,32.4,"$6,900",nyk,cle,away, 104-107,31:20,   10pt 2rb 4as 3st 2bl 1to 5-12fg 0-2ft,10,2,4,3,2,1,0,5,12,0,2
"Lamb, Jeremy",SG,31.4,"$5,700",cha,ind,away, 90-99,38:29,   21pt 7rb 2as 1to 1trey 7-22fg 6-6ft,21,7,2,0,0,1,1,7,22,6,6
"Lowry, Kyle",PG,30.7,"$8,200",tor,bkn,home, 127-125,34:00,   13pt 6rb 7as 3trey 5-9fg,13,6,7,0,0,0,3,5,9,0,0
"Brogdon, Malcolm",SG,28.7,"$6,400",mil,chi,away, 112-99,30:44,   17pt 6rb 3as 3trey 5-9fg 4-4ft,17,6,3,0,0,0,3,5,9,4,4
"Green, Danny",SG,28.3,"$4,200",tor,bkn,home, 127-125,32:54,   9pt 4rb 5as 3st 2to 3trey 3-8fg,9,4,5,3,0,2,3,3,8,0,0
"Crabbe, Allen",SG,28.1,"$3,800",bkn,tor,away, 125-127,31:08,   22pt 3rb 1as 1st 2to 6trey 8-13fg,22,3,1,1,0,2,6,8,13,0,0
"Sexton, Collin",PG,27.7,"$5,400",cle,nyk,home, 107-104,38:40,   20pt 1rb 3as 1st 1to 2trey 7-21fg 4-5ft,20,1,3,1,0,1,2,7,21,4,5
"Burton, Deonte",SG,27,"$3,500",okc,por,home, 120-111,26:04,   18pt 3bl 3trey 7-9fg 1-2ft,18,0,0,0,3,0,3,7,9,1,2
"Collison, Darren",PG,26.8,"$6,700",ind,cha,home, 99-90,32:20,   13pt 4rb 8as 3to 1trey 6-12fg,13,4,8,0,0,3,1,6,12,0,0
"Shamet, Landry",PG,26.6,"$3,500",lac,min,away, 120-130,33:19,   15pt 3rb 2as 2st 1to 3trey 4-7fg 4-4ft,15,3,2,2,0,1,3,4,7,4,4
"Dellavedova, Matthew",PG,26.6,"$3,500",cle,nyk,home, 107-104,26:32,   12pt 3rb 6as 1st 1to 5-10fg 2-3ft,12,3,6,1,0,1,0,5,10,2,3
"Napier, Shabazz",PG,26.2,"$5,000",bkn,tor,away, 125-127,16:36,   10pt 1rb 4as 2st 1bl 1trey 4-4fg 1-2ft,10,1,4,2,1,0,1,4,4,1,2
"Beasley, Malik",SG,26,"$4,600",den,mia,home, 103-87,27:35,   23pt 2as 5trey 8-13fg 2-2ft,23,0,2,0,0,0,5,8,13,2,2
"McCollum, C.J.",SG,25.8,"$7,600",por,okc,away, 111-120,37:10,   13pt 4rb 4as 1st 1to 1trey 5-20fg 2-3ft,13,4,4,1,0,1,1,5,20,2,3
"Bledsoe, Eric",PG,25.2,"$8,100",mil,chi,away, 112-99,29:33,   19pt 1rb 2as 2st 4to 3trey 5-8fg 6-6ft,19,1,2,2,0,4,3,5,8,6,6
"Gordon, Eric",SG,24.9,"$4,700",hou,dal,home, 120-104,29:17,   18pt 2rb 1as 1bl 4trey 7-17fg,18,2,1,0,1,0,4,7,17,0,0
"Clarkson, Jordan",SG,24.7,"$5,800",cle,nyk,home, 107-104,27:59,   15pt 6rb 1as 1st 2to 2trey 6-17fg 1-1ft,15,6,1,1,0,2,2,6,17,1,1
"McCaw, Patrick",SG,24.1,"$3,500",tor,bkn,home, 127-125,20:18,   13pt 3rb 1as 2st 1trey 5-9fg 2-2ft,13,3,1,2,0,0,1,5,9,2,2
"Felton, Raymond",PG,23.7,"$3,500",okc,por,home, 120-111,21:03,   15pt 1rb 1as 2st 3trey 6-10fg,15,1,1,2,0,0,3,6,10,0,0
"Murray, Jamal",PG,23.7,"$6,900",den,mia,home, 103-87,33:40,   10pt 1rb 5as 3st 4to 3trey 3-12fg 1-1ft,10,1,5,3,0,4,3,3,12,1,1
"Waiters, Dion",SG,22.6,"$4,400",mia,den,away, 87-103,30:06,   11pt 3rb 6as 1to 3trey 4-9fg 0-2ft,11,3,6,0,0,1,3,4,9,0,2
"Beverley, Patrick",PG,21.8,"$5,100",lac,min,away, 120-130,31:41,   2pt 4rb 6as 1st 1bl 1-2fg,2,4,6,1,1,0,0,1,2,0,0
"Kennard, Luke",SG,21.6,"$4,800",det,was,home, 121-112,28:32,   15pt 3rb 2as 4trey 4-7fg 3-3ft,15,3,2,0,0,0,4,4,7,3,3
"Okogie, Josh",SG,21.3,"$3,500",min,lac,home, 130-120,26:42,   10pt 4rb 1as 2st 1to 1trey 3-6fg 3-3ft,10,4,1,2,0,1,1,3,6,3,3
