Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Beal, Bradley",SG,55.4,"$9,600",was,tor,away, 118-122,39:06,   37pt 7rb 6as 1st 2to 3trey 12-24fg 10-12ft,37,7,6,1,0,2,3
"Murray, Jamal",PG,48.7,"$6,800",den,min,home, 109-100,36:30,   28pt 6rb 5as 3st 3to 3trey 9-19fg 7-7ft,28,6,5,3,0,3,3
"McCollum, C.J.",SG,47.6,"$7,500",por,orl,home, 118-103,37:26,   31pt 8rb 4as 1st 2to 4trey 12-20fg 3-3ft,31,8,4,1,0,2,4
"Lillard, Damian",PG,46.6,"$8,800",por,orl,home, 118-103,36:26,   36pt 3rb 6as 1st 5to 7trey 13-21fg 3-3ft,36,3,6,1,0,5,7
"Gilgeous-Alexander, Shai",SG,44.3,"$6,700",okc,pho,home, 126-108,36:06,   32pt 4rb 3as 1st 2trey 13-18fg 4-5ft,32,4,3,1,0,0,2
"Clarkson, Jordan",SG,43.7,"$4,300",cle,mem,home, 114-107,30:25,   33pt 6rb 1as 1bl 1to 6trey 12-17fg 3-5ft,33,6,1,0,1,1,6
"Lowry, Kyle",PG,42.3,"$8,300",tor,was,home, 122-118,40:46,   26pt 4rb 9as 1st 5to 3trey 7-14fg 9-11ft,26,4,9,1,0,5,3
"VanVleet, Fred",SG,41.8,"$7,100",tor,was,home, 122-118,33:38,   18pt 9rb 8as 1st 2to 1trey 6-18fg 5-7ft,18,9,8,1,0,2,1
"Rubio, Ricky",PG,41.4,"$7,400",pho,okc,away, 108-126,28:53,   24pt 2rb 8as 1st 2trey 9-11fg 4-4ft,24,2,8,1,0,0,2
"Russell, D'Angelo",SG,41.1,"$8,400",gsw,nor,home, 106-102,32:15,   25pt 3rb 7as 2st 4to 4trey 9-20fg 3-4ft,25,3,7,2,0,4,4
"Schroder, Dennis",SG,39.8,"$5,900",okc,pho,home, 126-108,33:46,   24pt 9rb 6as 4to 1trey 9-19fg 5-5ft,24,9,6,0,0,4,1
"Brooks, Dillon",SG,38.4,"$5,000",mem,cle,away, 107-114,32:44,   16pt 7rb 4as 2st 1bl 1to 4trey 5-16fg 2-2ft,16,7,4,2,1,1,4
"Holiday, Jrue",SG,37.6,"$8,600",nor,gsw,away, 102-106,36:44,   25pt 8rb 4as 3to 3trey 10-22fg 2-4ft,25,8,4,0,0,3,3
"Smith, Ishmael",PG,36.2,"$4,600",was,tor,away, 118-122,29:39,   26pt 1rb 2as 1st 1bl 4trey 9-9fg 4-4ft,26,1,2,1,1,0,4
