Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Doncic, Luka",PG,68.9,"$11,800",dal,det,away, 122-111,33:39,   41pt 12rb 11as 3to 6trey 14-24fg 7-12ft,41,12,11,0,0,3,6
"Curry, Seth",PG,47.4,"$3,500",dal,det,away, 122-111,33:31,   30pt 7rb 4as 2st 3to 6trey 11-15fg 2-3ft,30,7,4,2,0,3,6
"Walker, Kemba",PG,44.2,"$7,700",bos,phi,home, 109-115,36:20,   29pt 1rb 8as 1bl 1to 5trey 8-21fg 8-10ft,29,1,8,0,1,1,5
"DeRozan, DeMar",SG,36.8,"$8,200",sas,cle,home, 109-117,39:08,   21pt 4rb 4as 2st 1to 8-17fg 5-8ft,21,4,4,2,0,1,0
"Sexton, Collin",PG,35.4,"$5,700",cle,sas,away, 117-109,35:07,   28pt 2rb 2as 1st 1to 1trey 10-19fg 7-8ft,28,2,2,1,0,1,1
"Clarkson, Jordan",SG,34.3,"$4,500",cle,sas,away, 117-109,30:32,   25pt 4rb 3as 1st 3to 4trey 10-18fg 1-1ft,25,4,3,1,0,3,4
"Lillard, Damian",PG,32.9,"$9,000",por,den,away, 99-114,37:33,   13pt 2rb 11as 1st 2to 2trey 5-16fg 1-2ft,13,2,11,1,0,2,2
"Richardson, Josh",SG,30.4,"$4,400",phi,bos,away, 115-109,25:51,   14pt 2rb 2as 2st 2bl 1to 2trey 5-11fg 2-2ft,14,2,2,2,2,1,2
"Morris, Monte",PG,28.7,"$3,700",den,por,home, 114-99,19:47,   11pt 1rb 7as 2st 1trey 4-8fg 2-2ft,11,1,7,2,0,0,1
"Murray, Dejounte",PG,28.2,"$6,100",sas,cle,home, 109-117,16:58,   6pt 6rb 4as 3st 1bl 3to 2-6fg 2-2ft,6,6,4,3,1,3,0
"Rose, Derrick",PG,28,"$6,000",det,dal,home, 111-122,25:46,   19pt 4as 2st 3to 5trey 7-16fg,19,0,4,2,0,3,5
"White, Derrick",PG,27.8,"$4,500",sas,cle,home, 109-117,31:41,   17pt 4rb 2as 1st 7-9fg 3-3ft,17,4,2,1,0,0,0
"Murray, Jamal",PG,23.7,"$7,200",den,por,home, 114-99,28:13,   12pt 6rb 3as 1st 3to 2trey 4-11fg 2-3ft,12,6,3,1,0,3,2
"Simmons, Ben",PG,23.6,"$8,300",phi,bos,away, 115-109,36:29,   7pt 8rb 6as 1bl 5to 2-6fg 3-4ft,7,8,6,0,1,5,0
"Brown, Bruce",SG,21.4,"$3,800",det,dal,home, 111-122,22:14,   7pt 2rb 4as 2st 2-6fg 3-4ft,7,2,4,2,0,0,0
"Harris, Gary",SG,18.2,"$4,500",den,por,home, 114-99,36:49,   15pt 1rb 2as 1to 3trey 5-9fg 2-2ft,15,1,2,0,0,1,3
"McCollum, C.J.",SG,17.4,"$7,000",por,den,away, 99-114,36:35,   15pt 2rb 2as 3to 3trey 6-11fg 0-1ft,15,2,2,0,0,3,3
"Walker, Lonnie",SG,17.4,"$3,600",sas,cle,home, 109-117,24:03,   10pt 2rb 1st 1bl 1to 4-5fg 2-2ft,10,2,0,1,1,1,0
"Mills, Patty",PG,17.2,"$4,200",sas,cle,home, 109-117,28:16,   10pt 1rb 2as 1bl 2trey 3-7fg 2-2ft,10,1,2,0,1,0,2
"Simons, Anfernee",PG,16.5,"$3,900",por,den,away, 99-114,22:20,   9pt 1as 1st 1bl 4-9fg 1-2ft,9,0,1,1,1,0,0
