Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Herro, Tyler",SG,38.4,"$5,200",mia,atl,home, 112-97,29:07,   29pt 7rb 2as 2to 3trey 7-9fg 12-16ft,29,7,2,0,0,2,3
"Butler, Jimmy",SG,35,"$9,000",mia,atl,home, 112-97,30:40,   21pt 5rb 2as 3st 4to 1trey 5-11fg 10-15ft,21,5,2,3,0,4,1
"Harris, Gary",SG,29,"$4,900",den,dal,home, 106-109,33:58,   16pt 5rb 4as 1st 2to 4trey 6-15fg,16,5,4,1,0,2,4
"Brunson, Jalen",PG,27.8,"$4,500",dal,den,away, 109-106,15:30,   11pt 4rb 8as 4-8fg 3-7ft,11,4,8,0,0,0,0
"Wright, Delon",SG,27.6,"$5,600",dal,den,away, 109-106,24:07,   12pt 3rb 6as 1st 5-8fg 2-3ft,12,3,6,1,0,0,0
"Caldwell-Pope, Kentavious",SG,26.7,"$3,600",lal,mem,home, 120-91,28:35,   13pt 6rb 3as 1bl 1to 6-11fg 1-1ft,13,6,3,0,1,1,0
"Doncic, Luka",PG,26.3,"$10,400",dal,den,away, 109-106,32:30,   12pt 4rb 5as 2st 4to 1trey 3-12fg 5-8ft,12,4,5,2,0,4,1
"Dragic, Goran",PG,26.1,"$6,500",mia,atl,home, 112-97,29:40,   21pt 3rb 3as 3to 5trey 7-12fg 2-4ft,21,3,3,0,0,3,5
"Murray, Jamal",PG,24.7,"$7,600",den,dal,home, 106-109,33:31,   16pt 6rb 1as 7-13fg 2-2ft,16,6,1,0,0,0,0
"Morant, Ja",PG,24.6,"$7,800",mem,lal,away, 91-120,25:16,   16pt 3rb 2as 2st 4to 1trey 6-13fg 3-3ft,16,3,2,2,0,4,1
"Allen, Grayson",SG,22.5,"$3,500",mem,lal,away, 91-120,21:13,   13pt 5rb 1as 2st 4to 1trey 4-14fg 4-4ft,13,5,1,2,0,4,1
"Nunn, Kendrick",PG,21.5,"$6,000",mia,atl,home, 112-97,29:40,   17pt 3as 1st 3to 3trey 7-18fg,17,0,3,1,0,3,3
