Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Doncic, Luka",SG,64.7,"$9,300",dal,was,away, 123-132,35:47,   31pt 11rb 7as 4st 2to 2trey 11-26fg 7-9ft,31,11,7,4,0,2,2
"Booker, Devin",SG,57,"$8,600",pho,nyk,home, 107-96,33:56,   41pt 5rb 4as 2st 1bl 5to 6trey 14-23fg 7-7ft,41,5,4,2,1,5,6
"White, Derrick",PG,54.7,"$6,700",sas,atl,away, 111-104,29:03,   18pt 6rb 9as 6bl 2to 1trey 8-11fg 1-2ft,18,6,9,0,6,2,1
"LaVine, Zach",SG,52,"$8,000",chi,phi,home, 108-107,36:00,   39pt 5rb 4as 1st 2to 2trey 14-26fg 9-13ft,39,5,4,1,0,2,2
"Simmons, Ben",PG,48.7,"$9,900",phi,chi,away, 107-108,35:04,   18pt 11rb 7as 4st 5to 7-14fg 4-5ft,18,11,7,4,0,5,0
"Beal, Bradley",SG,48.4,"$10,500",was,dal,home, 132-123,37:00,   30pt 7rb 8as 2to 2trey 11-19fg 6-8ft,30,7,8,0,0,2,2
"Dinwiddie, Spencer",PG,45.3,"$6,300",bkn,cle,home, 113-107,30:21,   28pt 4rb 5as 1st 1bl 1to 3trey 10-21fg 5-6ft,28,4,5,1,1,1,3
"Satoransky, Tomas",PG,43.1,"$5,900",was,dal,home, 132-123,41:29,   14pt 8rb 11as 1st 1bl 3to 4-11fg 6-7ft,14,8,11,1,1,3,0
"Russell, D'Angelo",SG,41.3,"$9,100",bkn,cle,home, 113-107,32:16,   25pt 4rb 5as 3st 5to 4trey 9-20fg 3-6ft,25,4,5,3,0,5,4
"Butler, Jimmy",SG,38.6,"$8,400",phi,chi,away, 107-108,35:58,   22pt 3rb 4as 3st 2to 8-18fg 6-7ft,22,3,4,3,0,2,0
"Hield, Buddy",SG,38.6,"$8,000",sac,bos,home, 109-111,38:19,   23pt 8rb 2as 1st 1bl 3to 4trey 8-19fg 3-3ft,23,8,2,1,1,3,4
"Young, Trae",PG,36.2,"$8,400",atl,sas,home, 104-111,32:17,   22pt 6rb 4as 1st 2to 1trey 8-24fg 5-6ft,22,6,4,1,0,2,1
"Rondo, Rajon",PG,35.9,"$7,500",lal,den,home, 99-115,34:34,   4pt 7rb 11as 2st 1bl 2to 2-7fg,4,7,11,2,1,2,0
"Smith, Ishmael",PG,34.5,"$4,400",det,min,home, 131-114,26:42,   19pt 5rb 5as 1st 1to 1trey 8-10fg 2-2ft,19,5,5,1,0,1,1
"Mitchell, Donovan",SG,32.9,"$9,100",uta,nor,away, 114-104,32:45,   22pt 7rb 1as 2st 1bl 8to 2trey 10-18fg,22,7,1,2,1,8,2
"Murray, Jamal",PG,32.6,"$7,000",den,lal,away, 115-99,32:53,   19pt 8rb 4as 2to 3trey 8-20fg,19,8,4,0,0,2,3
"Dotson, Damyean",SG,32.3,"$4,300",nyk,pho,away, 96-107,33:34,   15pt 9rb 5as 1to 2trey 6-12fg 1-1ft,15,9,5,0,0,1,2
"Smart, Marcus",SG,32.1,"$5,300",bos,sac,away, 111-109,30:50,   9pt 3rb 5as 5st 3to 1trey 2-6fg 4-4ft,9,3,5,5,0,3,1
"Rubio, Ricky",PG,31.6,"$7,000",uta,nor,away, 114-104,27:52,   9pt 3rb 10as 2st 2to 3-12fg 3-4ft,9,3,10,2,0,2,0
"Rozier, Terry",PG,31.2,"$6,500",bos,sac,away, 111-109,31:58,   16pt 6rb 2as 2st 1to 4trey 6-13fg,16,6,2,2,0,1,4
"Teague, Jeff",PG,30.6,"$6,300",min,det,away, 114-131,30:26,   15pt 3rb 8as 1st 3to 2trey 5-10fg 3-3ft,15,3,8,1,0,3,2
"Wiggins, Andrew",SG,29.8,"$6,400",min,det,away, 114-131,32:17,   18pt 4rb 2as 1st 1bl 2to 2trey 8-15fg,18,4,2,1,1,2,2
"Johnson, Tyler",PG,29.8,"$5,400",pho,nyk,home, 107-96,29:02,   14pt 4rb 6as 1bl 1to 2trey 5-8fg 2-2ft,14,4,6,0,1,1,2
"Kennard, Luke",SG,29.1,"$5,300",det,min,home, 131-114,29:04,   21pt 3rb 3as 3trey 8-16fg 2-2ft,21,3,3,0,0,0,3
"Walker, Kemba",PG,28.9,"$9,300",cha,mia,home, 84-91,37:06,   20pt 2rb 7as 4to 3trey 5-17fg 7-7ft,20,2,7,0,0,4,3
"Nwaba, David",SG,27.7,"$3,500",cle,bkn,away, 107-113,20:26,   22pt 1rb 1as 1st 3trey 9-13fg 1-1ft,22,1,1,1,0,0,3
"Holiday, Jrue",SG,27.1,"$8,700",nor,uta,home, 104-114,32:24,   16pt 3rb 3as 2st 3to 8-17fg,16,3,3,2,0,3,0
"DeRozan, DeMar",SG,27.1,"$9,000",sas,atl,away, 111-104,34:30,   14pt 3rb 7as 1st 4to 7-14fg,14,3,7,1,0,4,0
"Smith Jr., Dennis",PG,26.4,"$6,900",nyk,pho,away, 96-107,37:17,   15pt 2rb 6as 1st 3to 1trey 6-14fg 2-2ft,15,2,6,1,0,3,1
"Bazemore, Kent",SG,26.2,"$5,000",atl,sas,home, 104-111,27:58,   12pt 6rb 2as 1st 1bl 2to 2trey 4-11fg 2-2ft,12,6,2,1,1,2,2
"Brunson, Jalen",PG,26.2,"$4,600",dal,was,away, 123-132,36:13,   11pt 1rb 8as 1st 1to 2trey 4-11fg 1-1ft,11,1,8,1,0,1,2
"Fox, De'Aaron",PG,25.9,"$7,800",sac,bos,home, 109-111,35:05,   16pt 2rb 7as 3to 7-13fg 2-4ft,16,2,7,0,0,3,0
"Caruso, Alex",PG,25.7,"$3,500",lal,den,home, 99-115,29:19,   15pt 6rb 3as 1to 1trey 6-11fg 2-2ft,15,6,3,0,0,1,1
"Hardaway Jr., Tim",SG,25.6,"$5,500",dal,was,away, 123-132,29:53,   17pt 3rb 2as 1st 1to 2trey 7-15fg 1-2ft,17,3,2,1,0,1,2
"Dunn, Kris",PG,25,"$5,900",chi,phi,home, 108-107,25:50,   4pt 5rb 4as 2st 1bl 2-6fg,4,5,4,2,1,0,0
"Clarkson, Jordan",SG,24.9,"$5,000",cle,bkn,away, 107-113,26:06,   14pt 7rb 1as 1bl 2to 3trey 5-11fg 1-2ft,14,7,1,0,1,2,3
"Bogdanovic, Bogdan",SG,24.3,"$6,500",sac,bos,home, 109-111,27:47,   14pt 4rb 3as 1st 2to 4trey 5-9fg,14,4,3,1,0,2,4
"Wade, Dwyane",SG,23.8,"$6,300",mia,cha,away, 91-84,29:51,   8pt 4rb 6as 2st 4to 4-15fg 0-2ft,8,4,6,2,0,4,0
"Sexton, Collin",PG,23.7,"$5,200",cle,bkn,away, 107-113,30:39,   12pt 1rb 5as 2bl 3to 1trey 4-13fg 3-6ft,12,1,5,0,2,3,1
"LeVert, Caris",SG,23.3,"$6,400",bkn,cle,home, 113-107,20:09,   14pt 4rb 1as 1bl 3trey 5-12fg 1-4ft,14,4,1,0,1,0,3
"Jackson, Frank",PG,20.8,"$3,600",nor,uta,home, 104-114,28:10,   13pt 4rb 1st 3trey 5-9fg,13,4,0,1,0,0,3
"Korver, Kyle",SG,20.7,"$4,300",uta,nor,away, 114-104,25:15,   12pt 1rb 3as 1st 2trey 4-7fg 2-2ft,12,1,3,1,0,0,2
"Lamb, Jeremy",SG,20,"$6,800",cha,mia,home, 84-91,27:25,   7pt 5rb 4as 1st 1bl 5to 1trey 2-8fg 2-2ft,7,5,4,1,1,5,1
"Ellington, Wayne",SG,19.9,"$4,300",det,min,home, 131-114,22:00,   11pt 2rb 3as 1st 1to 3trey 4-11fg,11,2,3,1,0,1,3
"Waiters, Dion",SG,19.7,"$5,400",mia,cha,away, 91-84,24:26,   6pt 6rb 1as 2st 1to 2trey 2-11fg,6,6,1,2,0,1,2
"Forbes, Bryn",PG,18.8,"$3,800",sas,atl,away, 111-104,25:08,   6pt 4rb 4as 1st 1to 2trey 2-10fg,6,4,4,1,0,1,2
"Jones, Tyus",PG,17.6,"$3,900",min,det,away, 114-131,20:25,   5pt 3rb 6as 1-4fg 3-3ft,5,3,6,0,0,0,0
"Daniels, Troy",SG,17.6,"$3,500",pho,nyk,home, 107-96,14:26,   5pt 3rb 2as 2bl 1trey 2-6fg,5,3,2,0,2,0,1
"Huerter, Kevin",SG,17.3,"$4,400",atl,sas,home, 104-111,27:56,   7pt 4rb 5as 2to 1trey 2-10fg 2-2ft,7,4,5,0,0,2,1
"Trier, Allonzo",SG,16.8,"$5,200",nyk,pho,away, 96-107,32:11,   12pt 4rb 2as 3to 1trey 3-9fg 5-6ft,12,4,2,0,0,3,1
"Galloway, Langston",SG,16.4,"$3,500",det,min,home, 131-114,23:57,   11pt 2rb 1bl 3trey 3-4fg 2-2ft,11,2,0,0,1,0,3
"Hart, Josh",SG,16,"$4,400",lal,den,home, 99-115,38:41,   7pt 5rb 2as 1trey 2-6fg 2-3ft,7,5,2,0,0,0,1
"Parker, Tony",PG,15.7,"$3,600",cha,mia,home, 84-91,21:42,   2pt 1rb 5as 2st 1to 1-5fg,2,1,5,2,0,1,0
"Payton, Elfrid",PG,15.1,"$6,400",nor,uta,home, 104-114,29:54,   7pt 8rb 3as 6to 3-7fg 1-2ft,7,8,3,0,0,6,0
"Jackson, Reggie",PG,14.7,"$5,800",det,min,home, 131-114,19:53,   6pt 1rb 5as 1trey 2-5fg 1-2ft,6,1,5,0,0,0,1
"Beasley, Malik",SG,14.5,"$4,200",den,lal,away, 115-99,17:29,   8pt 5rb 1as 1to 2trey 3-10fg,8,5,1,0,0,1,2
"Selden, Wayne",SG,14.1,"$3,600",chi,phi,home, 108-107,23:08,   7pt 3rb 1as 1bl 1to 1trey 3-9fg,7,3,1,0,1,1,1
"Mills, Patty",PG,12.9,"$3,700",sas,atl,away, 111-104,21:40,   12pt 2rb 1as 3to 1trey 5-11fg 1-2ft,12,2,1,0,0,3,1
"Arcidiacono, Ryan",PG,12.9,"$3,700",chi,phi,home, 108-107,22:10,   4pt 2rb 3as 1bl 1to 1-5fg 2-2ft,4,2,3,0,1,1,0
"Belinelli, Marco",SG,12.8,"$3,800",sas,atl,away, 111-104,24:31,   5pt 4rb 2as 1trey 2-6fg,5,4,2,0,0,0,1
