Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Booker, Devin",SG,64.1,"$9,300",pho,gsw,away, 115-111,40:36,   37pt 8rb 11as 2st 5to 2trey 13-23fg 9-9ft,37,8,11,2,0,5,2
"Doncic, Luka",SG,59.5,"$10,000",dal,hou,home, 93-94,37:16,   19pt 15rb 9as 2st 2bl 3to 1trey 5-16fg 8-9ft,19,15,9,2,2,3,1
"DeRozan, DeMar",SG,49.8,"$8,700",sas,mil,home, 121-114,36:29,   28pt 4rb 6as 2st 1bl 1to 10-20fg 8-9ft,28,4,6,2,1,1,0
"Thompson, Klay",SG,47.5,"$7,800",gsw,pho,home, 111-115,35:53,   28pt 5rb 5as 3st 1bl 6to 4trey 10-22fg 4-4ft,28,5,5,3,1,6,4
"Curry, Stephen",PG,47.4,"$9,300",gsw,pho,home, 111-115,34:56,   18pt 7rb 8as 3st 1bl 3to 4trey 6-20fg 2-2ft,18,7,8,3,1,3,4
"Conley, Mike",PG,47,"$8,400",mem,orl,home, 105-97,35:17,   26pt 5rb 8as 1st 1trey 8-18fg 9-10ft,26,5,8,1,0,0,1
"Payton, Elfrid",PG,47,"$6,700",nor,atl,away, 116-128,30:58,   15pt 10rb 10as 1st 1bl 1to 1trey 6-12fg 2-2ft,15,10,10,1,1,1,1
"Teague, Jeff",PG,45.6,"$6,900",min,nyk,home, 103-92,32:59,   20pt 3rb 10as 1st 2bl 2to 1trey 8-18fg 3-4ft,20,3,10,1,2,2,1
"Dotson, Damyean",SG,45.2,"$4,800",nyk,min,away, 92-103,40:37,   26pt 6rb 6as 2st 3to 4trey 10-19fg 2-2ft,26,6,6,2,0,3,4
"Lowry, Kyle",PG,41.4,"$8,500",tor,mia,away, 125-104,35:27,   24pt 7rb 10as 6to 6trey 8-14fg 2-3ft,24,7,10,0,0,6,6
"Huerter, Kevin",SG,38.3,"$4,100",atl,nor,home, 128-116,30:17,   27pt 4rb 3as 1st 1to 4trey 11-18fg 1-1ft,27,4,3,1,0,1,4
"Paul, Chris",PG,35.1,"$8,900",hou,dal,away, 94-93,32:50,   9pt 3rb 9as 2st 2bl 3to 2trey 2-11fg 3-4ft,9,3,9,2,2,3,2
"Jackson, Reggie",PG,33,"$5,500",det,chi,home, 131-108,24:30,   21pt 6as 1st 5trey 7-14fg 2-2ft,21,0,6,1,0,0,5
"Gordon, Eric",SG,32.6,"$5,100",hou,dal,away, 94-93,31:48,   26pt 3rb 1st 5trey 10-20fg 1-2ft,26,3,0,1,0,0,5
"Jackson, Frank",PG,32.2,"$4,800",nor,atl,away, 116-128,32:33,   23pt 6rb 2as 1to 3trey 10-18fg,23,6,2,0,0,1,3
"Bradley, Avery",SG,32.1,"$6,100",mem,orl,home, 105-97,37:24,   21pt 3rb 3as 2st 3to 3trey 8-17fg 2-2ft,21,3,3,2,0,3,3
"Ross, Terrence",SG,32,"$5,200",orl,mem,away, 97-105,27:58,   15pt 5rb 2as 2st 2bl 4to 3trey 5-13fg 2-3ft,15,5,2,2,2,4,3
"Bledsoe, Eric",PG,31.4,"$7,500",mil,sas,away, 114-121,30:31,   21pt 2rb 6as 1to 2trey 9-13fg 1-3ft,21,2,6,0,0,1,2
"Bazemore, Kent",SG,30.9,"$5,300",atl,nor,home, 128-116,22:10,   13pt 7rb 5as 1st 1to 3trey 5-10fg,13,7,5,1,0,1,3
"Simmons, Ben",PG,30.8,"$10,400",phi,ind,home, 106-89,34:59,   15pt 4rb 6as 1st 1to 6-10fg 3-5ft,15,4,6,1,0,1,0
"Middleton, Khris",SG,30.6,"$7,600",mil,sas,away, 114-121,30:52,   15pt 8rb 4as 1st 3to 1trey 6-15fg 2-2ft,15,8,4,1,0,3,1
"Wade, Dwyane",SG,30.4,"$6,200",mia,tor,home, 104-125,21:18,   15pt 2rb 4as 3st 2to 1trey 7-12fg,15,2,4,3,0,2,1
"Harden, James",SG,30,"$12,200",hou,dal,away, 94-93,33:55,   20pt 5rb 4as 1bl 5to 3trey 7-25fg 3-3ft,20,5,4,0,1,5,3
"Young, Trae",PG,29,"$8,300",atl,nor,home, 128-116,31:06,   10pt 5rb 10as 2to 2-14fg 6-6ft,10,5,10,0,0,2,0
