Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Lillard, Damian",PG,76.5,"$9,800",por,okc,home, 121-129,47:20,   51pt 5rb 9as 1st 2bl 3to 3trey 15-28fg 18-20ft,51,5,9,1,2,3,3
"Westbrook, Russell",PG,41.9,"$12,200",okc,por,away, 129-121,40:04,   37pt 7rb 3as 8to 5trey 14-28fg 4-6ft,37,7,3,0,0,8,5
"Middleton, Khris",SG,41.4,"$7,500",mil,ind,home, 117-98,32:12,   27pt 2rb 4as 3st 3to 4trey 8-15fg 7-9ft,27,2,4,3,0,3,4
"McCollum, C.J.",SG,36,"$8,000",por,okc,home, 121-129,44:47,   25pt 5rb 1st 1bl 1to 3trey 9-24fg 4-4ft,25,5,0,1,1,1,3
"Collison, Darren",PG,29.3,"$7,000",ind,mil,away, 98-117,26:02,   9pt 4rb 9as 1st 1to 2-7fg 5-6ft,9,4,9,1,0,1,0
"Bledsoe, Eric",PG,26,"$7,300",mil,ind,home, 117-98,25:45,   12pt 5rb 4as 1st 1to 6-10fg,12,5,4,1,0,1,0
"Schroder, Dennis",SG,22.8,"$5,800",okc,por,away, 129-121,26:54,   14pt 4rb 4as 2to 7-16fg,14,4,4,0,0,2,0
"Matthews, Wes",SG,21.6,"$4,700",ind,mil,away, 98-117,34:04,   10pt 3rb 2as 2st 1to 2trey 3-9fg 2-4ft,10,3,2,2,0,1,2
"Brogdon, Malcolm",SG,19.8,"$6,500",mil,ind,home, 117-98,29:01,   7pt 4rb 2as 1st 1bl 1to 1trey 3-9fg,7,4,2,1,1,1,1
"Connaughton, Pat",SG,17.4,"$4,600",mil,ind,home, 117-98,18:07,   3pt 7rb 4as 1trey 1-3fg,3,7,4,0,0,0,1
"Joseph, Cory",PG,17,"$4,000",ind,mil,away, 98-117,23:46,   5pt 4as 1st 1bl 1trey 2-9fg,5,0,4,1,1,0,1
"Ferguson, Terrance",SG,14,"$3,500",okc,por,away, 129-121,29:02,   6pt 5rb 1bl 1to 1trey 2-3fg 1-2ft,6,5,0,0,1,1,1
"Curry, Seth",PG,11.4,"$3,500",por,okc,home, 121-129,14:03,   8pt 2rb 1st 2to 1trey 3-6fg 1-2ft,8,2,0,1,0,2,1
"Snell, Tony",SG,10.2,"$3,500",mil,ind,home, 117-98,18:33,   9pt 1rb 1trey 4-7fg,9,1,0,0,0,0,1
"DiVincenzo, Donte",SG,8.9,"$3,500",mil,ind,home, 117-98,8:38,   5pt 2rb 1as 1trey 2-4fg,5,2,1,0,0,0,1
"Holiday, Aaron",SG,2,"$3,500",ind,mil,away, 98-117,2:23,   2pt 1-2fg,2,0,0,0,0,0,0
"Trent Jr., Gary",SG,0,"$3,500",por,okc,home, 121-129,DNP,   ,0,0,0,0,0,0,0
"Burton, Deonte",SG,0,"$3,500",okc,por,away, 129-121,NA,   ,0,0,0,0,0,0,0
"Roberson, Andre",SG,0,"$3,500",okc,por,away, 129-121,NA,   ,0,0,0,0,0,0,0
"Hill, George",PG,0,"$3,500",mil,ind,home, 117-98,NA,   ,0,0,0,0,0,0,0
"Duval, Trevon",PG,0,"$3,500",mil,ind,home, 117-98,NA,   ,0,0,0,0,0,0,0
"Simons, Anfernee",SG,0,"$3,500",por,okc,home, 121-129,NA,   ,0,0,0,0,0,0,0
"Diallo, Hamidou",SG,0,"$3,500",okc,por,away, 129-121,NA,   ,0,0,0,0,0,0,0
"Brown, Sterling",SG,0,"$3,500",mil,ind,home, 117-98,NA,   ,0,0,0,0,0,0,0
"Reed, Davon",SG,0,"$3,500",ind,mil,away, 98-117,NA,   ,0,0,0,0,0,0,0
"George, Paul",SF,63.8,"$11,000",okc,por,away, 129-121,43:11,   32pt 14rb 6as 3st 3to 1trey 7-23fg 17-20ft,32,14,6,3,0,3,1
"Antetokounmpo, Giannis",SF,47.9,"$12,500",mil,ind,home, 117-98,33:00,   29pt 12rb 5as 1bl 6to 1trey 10-17fg 8-8ft,29,12,5,0,1,6,1
"Bogdanovic, Bojan",SF,29.5,"$7,700",ind,mil,away, 98-117,32:30,   17pt 5rb 1as 2st 1to 3trey 6-15fg 2-4ft,17,5,1,2,0,1,3
"Young, Thaddeus",PF,27.4,"$6,600",ind,mil,away, 98-117,33:20,   10pt 2rb 4as 2st 2bl 3to 2trey 3-9fg 2-2ft,10,2,4,2,2,3,2
"Grant, Jerami",PF,27.2,"$5,600",okc,por,away, 129-121,25:54,   14pt 6rb 1st 1bl 1trey 6-9fg 1-1ft,14,6,0,1,1,0,1
"Aminu, Al-Farouq",PF,20.8,"$4,900",por,okc,home, 121-129,37:27,   9pt 9rb 1bl 2to 2-8fg 5-6ft,9,9,0,0,1,2,0
"Morris, Markieff",PF,17.5,"$3,600",okc,por,away, 129-121,22:39,   4pt 10rb 1as 2-6fg,4,10,1,0,0,0,0
"Hood, Rodney",SF,16.9,"$4,000",por,okc,home, 121-129,31:45,   10pt 2rb 1as 1st 2trey 3-8fg 2-2ft,10,2,1,1,0,0,2
