Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Butler, Jimmy",SG,48.2,"$9,800",phi,tor,home, 112-101,34:56,   25pt 6rb 8as 2st 2to 9-18fg 7-7ft,25,6,8,2,0,2,0
"Murray, Jamal",PG,46.5,"$8,200",den,por,away, 108-119,45:31,   24pt 10rb 5as 1st 3trey 7-20fg 7-8ft,24,10,5,1,0,0,3
"McCollum, C.J.",SG,41.7,"$7,500",por,den,home, 119-108,42:11,   30pt 6rb 3as 2trey 12-24fg 4-4ft,30,6,3,0,0,0,2
"Lillard, Damian",PG,41.1,"$9,500",por,den,home, 119-108,36:11,   32pt 3rb 5as 1st 5to 6trey 11-23fg 4-4ft,32,3,5,1,0,5,6
"Simmons, Ben",PG,39.6,"$7,400",phi,tor,home, 112-101,33:47,   21pt 8rb 6as 9-13fg 3-6ft,21,8,6,0,0,0,0
"Harris, Gary",SG,33.1,"$5,800",den,por,away, 108-119,40:09,   15pt 3rb 5as 3st 2to 3trey 4-11fg 4-4ft,15,3,5,3,0,2,3
"Lowry, Kyle",PG,30,"$7,300",tor,phi,away, 101-112,38:40,   13pt 5rb 6as 1st 1to 3trey 5-11fg,13,5,6,1,0,1,3
"Craig, Torrey",SG,20.8,"$3,800",den,por,away, 108-119,26:49,   10pt 4rb 2bl 2trey 4-7fg,10,4,0,0,2,0,2
"Green, Danny",SG,14.1,"$4,900",tor,phi,away, 101-112,34:58,   8pt 3rb 1as 1st 2to 2trey 2-8fg 2-3ft,8,3,1,1,0,2,2
"VanVleet, Fred",PG,10.9,"$3,500",tor,phi,away, 101-112,15:44,   1pt 2rb 3as 1st 0-1fg 1-2ft,1,2,3,1,0,0,0
"Meeks, Jodie",SG,5,"$3,500",tor,phi,away, 101-112,3:33,   2pt 1st 1-2fg,2,0,0,1,0,0,0
"McConnell, T.J.",PG,4.2,"$3,500",phi,tor,home, 112-101,3:33,   4pt 1rb 1to 2-3fg,4,1,0,0,0,1,0
"Beasley, Malik",SG,3.2,"$3,900",den,por,away, 108-119,9:58,   2pt 1rb 0-8fg 2-2ft,2,1,0,0,0,0,0
"Curry, Seth",PG,2,"$3,900",por,den,home, 119-108,20:31,   3pt 1to 1trey 1-3fg,3,0,0,0,0,1,1
"Simons, Anfernee",SG,0,"$3,500",por,den,home, 119-108,DNP,   ,0,0,0,0,0,0,0
"Lin, Jeremy",PG,0,"$3,500",tor,phi,away, 101-112,DNP,   ,0,0,0,0,0,0,0
"Thomas, Isaiah",PG,0,"$3,500",den,por,away, 108-119,DNP,   ,0,0,0,0,0,0,0
"Korkmaz, Furkan",SG,0,"$3,500",phi,tor,home, 112-101,NA,   ,0,0,0,0,0,0,0
"Trent Jr., Gary",SG,0,"$3,500",por,den,home, 119-108,NA,   ,0,0,0,0,0,0,0
"Smith, Zhaire",SG,0,"$3,500",phi,tor,home, 112-101,NA,   ,0,0,0,0,0,0,0
"Leonard, Kawhi",SF,49.9,"$10,500",tor,phi,away, 101-112,39:36,   29pt 12rb 5as 1st 4to 9-20fg 11-12ft,29,12,5,1,0,4,0
"Collins, Zach",PF,38.3,"$4,400",por,den,home, 119-108,28:44,   14pt 4rb 1as 1st 5bl 1trey 4-8fg 5-5ft,14,4,1,1,5,0,1
"Millsap, Paul",PF,37.7,"$8,100",den,por,away, 108-119,39:15,   17pt 6rb 1as 3st 1bl 1trey 4-15fg 8-8ft,17,6,1,3,1,0,1
"Siakam, Pascal",PF,35.7,"$7,700",tor,phi,away, 101-112,33:18,   21pt 6rb 3as 2st 3to 2trey 8-16fg 3-4ft,21,6,3,2,0,3,2
"Harris, Tobias",SF,35.3,"$7,600",phi,tor,home, 112-101,38:31,   16pt 9rb 5as 1st 2to 2trey 6-17fg 2-2ft,16,9,5,1,0,2,2
"Hood, Rodney",SF,29.8,"$4,400",por,den,home, 119-108,31:34,   25pt 4rb 3trey 8-12fg 6-9ft,25,4,0,0,0,0,3
"Ennis, James",SF,24.1,"$4,300",phi,tor,home, 112-101,26:09,   5pt 8rb 3as 1st 1bl 1to 2-6fg 1-2ft,5,8,3,1,1,1,0
