Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Harden, James",SG,60,"$11,500",hou,gsw,home, 112-108,39:57,   38pt 10rb 4as 2bl 2to 6trey 13-29fg 6-8ft,38,10,4,0,2,2,6
"Irving, Kyrie",PG,47.2,"$9,400",bos,mil,home, 101-113,43:30,   23pt 6rb 10as 2st 4to 1trey 7-22fg 8-9ft,23,6,10,2,0,4,1
"Curry, Stephen",PG,46.8,"$8,900",gsw,hou,away, 108-112,43:10,   30pt 4rb 8as 1st 3to 4trey 12-25fg 2-2ft,30,4,8,1,0,3,4
"Paul, Chris",PG,34.1,"$8,300",hou,gsw,home, 112-108,35:53,   13pt 8rb 5as 1st 1bl 2to 2trey 4-11fg 3-4ft,13,8,5,1,1,2,2
"Brown, Jaylen",SG,29.4,"$5,700",bos,mil,home, 101-113,29:55,   16pt 7rb 2as 1st 1to 2trey 5-11fg 4-4ft,16,7,2,1,0,1,2
"Gordon, Eric",SG,29.3,"$5,600",hou,gsw,home, 112-108,39:57,   20pt 4rb 1as 1st 1bl 3to 2trey 6-17fg 6-6ft,20,4,1,1,1,3,2
"Middleton, Khris",SG,28.1,"$7,500",mil,bos,away, 113-101,37:01,   13pt 3rb 7as 1st 2to 2trey 4-19fg 3-3ft,13,3,7,1,0,2,2
"Hill, George",PG,27.3,"$4,900",mil,bos,away, 113-101,26:43,   15pt 4rb 5as 1trey 6-11fg 2-2ft,15,4,5,0,0,0,1
"Rivers, Austin",SG,26.7,"$3,900",hou,gsw,home, 112-108,33:23,   10pt 6rb 3as 2st 1to 2trey 4-10fg,10,6,3,2,0,1,2
"Bledsoe, Eric",PG,25.9,"$6,600",mil,bos,away, 113-101,28:04,   13pt 2rb 3as 1st 2bl 3to 6-12fg 1-3ft,13,2,3,1,2,3,0
"Connaughton, Pat",SG,25.5,"$4,900",mil,bos,away, 113-101,32:40,   9pt 10rb 1as 1bl 1trey 3-7fg 2-3ft,9,10,1,0,1,0,1
"Thompson, Klay",SG,21.9,"$7,100",gsw,hou,away, 108-112,36:11,   11pt 7rb 1as 1st 2to 1trey 5-15fg,11,7,1,1,0,2,1
"Iguodala, Andre",SG,21.1,"$6,000",gsw,hou,away, 108-112,29:28,   7pt 8rb 3as 1trey 3-9fg 0-2ft,7,8,3,0,0,0,1
"Livingston, Shaun",PG,8.9,"$3,600",gsw,hou,away, 108-112,13:32,   2pt 2rb 1as 1st 1-4fg,2,2,1,1,0,0,0
"Smart, Marcus",SG,8.2,"$3,500",bos,mil,home, 101-113,14:39,   3pt 1rb 2as 1st 2to 1trey 1-7fg,3,1,2,1,0,2,1
"Rozier, Terry",PG,6.4,"$4,300",bos,mil,home, 101-113,10:27,   2pt 2rb 1bl 1to 1-5fg,2,2,0,0,1,1,0
"Brown, Sterling",SG,6.2,"$3,700",mil,bos,away, 113-101,9:07,   2pt 1rb 2as 1-3fg,2,1,2,0,0,0,0
"Shumpert, Iman",SG,5.4,"$3,500",hou,gsw,home, 112-108,21:27,   5pt 2rb 2to 1trey 2-4fg 0-2ft,5,2,0,0,0,2,1
"Brogdon, Malcolm",SG,0,"$5,000",mil,bos,away, 113-101,DNP,   ,0,0,0,0,0,0,0
"Wanamaker, Brad",PG,0,"$3,500",bos,mil,home, 101-113,DNP,   ,0,0,0,0,0,0,0
"Gibson, Jonathan",PG,0,"$3,500",bos,mil,home, 101-113,NA,   ,0,0,0,0,0,0,0
"Chiozza, Chris",PG,0,"$3,500",hou,gsw,home, 112-108,NA,   ,0,0,0,0,0,0,0
"DiVincenzo, Donte",SG,0,"$3,500",mil,bos,away, 113-101,NA,   ,0,0,0,0,0,0,0
